Set,Run #1,Run #1,Run #1,Run #1,Run #1
Internal Pressure P1 (kPa),Time (s),Internal Pressure P0 (kPa),Ambient Pressure (kPa),Differential Pressure₁₋₂ (kPa),Calc1 (units)
,587.2,114.72,99.91,14.81,114.72
,587.4,114.71,99.91,14.8,114.71
,587.6,114.72,99.91,14.81,114.72
,587.8,114.72,99.91,14.81,114.72
,588,114.71,99.91,14.8,114.71
,588.2,114.72,99.91,14.81,114.72
,588.4,114.72,99.91,14.8,114.72
,588.6,114.72,99.91,14.81,114.72
,588.8,114.72,99.91,14.81,114.72
,589,114.72,99.91,14.81,114.72
,589.2,114.72,99.91,14.8,114.72
,589.4,114.72,99.91,14.81,114.72
,589.6,114.72,99.91,14.81,114.72
,589.8,114.72,99.91,14.81,114.72
,590,114.72,99.91,14.81,114.72
,590.2,114.72,99.91,14.81,114.72
,590.4,114.72,99.91,14.8,114.72
,590.6,114.71,99.91,14.81,114.71
,590.8,114.72,99.91,14.81,114.72
,591,114.71,99.91,14.8,114.71
,591.2,114.72,99.91,14.81,114.72
,591.4,114.71,99.91,14.8,114.71
,591.6,114.72,99.91,14.81,114.72
,591.8,114.71,99.91,14.8,114.71
,592,114.72,99.91,14.81,114.72
,592.2,114.71,99.91,14.8,114.71
,592.4,114.71,99.91,14.8,114.71
,592.6,114.72,99.91,14.81,114.72
,592.8,114.71,99.91,14.8,114.71
,593,114.71,99.91,14.8,114.71
,593.2,114.71,99.91,14.8,114.71
,593.4,114.72,99.91,14.81,114.72
,593.6,114.72,99.91,14.81,114.72
,593.8,114.72,99.91,14.81,114.72
,594,114.72,99.91,14.8,114.72
,594.2,114.72,99.91,14.81,114.72
,594.4,114.71,99.91,14.8,114.71
,594.6,114.72,99.91,14.81,114.72
,594.8,114.72,99.91,14.81,114.72
,595,114.72,99.91,14.81,114.72
,595.2,114.72,99.91,14.81,114.72
,595.4,114.72,99.91,14.81,114.72
,595.6,114.72,99.91,14.81,114.72
,595.8,114.72,99.91,14.81,114.72
,596,114.72,99.91,14.81,114.72
,596.2,114.72,99.91,14.81,114.72
,596.4,114.72,99.91,14.81,114.72
,596.6,114.72,99.91,14.81,114.72
,596.8,114.72,99.91,14.8,114.72
,597,114.72,99.91,14.81,114.72
,597.2,114.71,99.91,14.8,114.71
,597.4,114.72,99.91,14.81,114.72
,597.6,114.71,99.91,14.8,114.71
,597.8,114.72,99.91,14.81,114.72
,598,114.72,99.91,14.81,114.72
,598.2,114.72,99.91,14.81,114.72
,598.4,114.72,99.91,14.81,114.72
,598.6,114.71,99.91,14.81,114.71
,598.8,114.72,99.91,14.81,114.72
,599,114.72,99.91,14.81,114.72
,599.2,114.72,99.91,14.81,114.72
,599.4,114.72,99.91,14.81,114.72
,599.6,114.72,99.91,14.81,114.72
,599.8,114.72,99.91,14.81,114.72
,600,114.72,99.91,14.81,114.72
,600.2,114.72,99.91,14.81,114.72
,600.4,114.71,99.91,14.8,114.71
,600.6,114.72,99.91,14.81,114.72
,600.8,114.72,99.91,14.81,114.72
,601,114.72,99.91,14.81,114.72
,601.2,114.72,99.91,14.81,114.72
,601.4,114.72,99.91,14.81,114.72
,601.6,114.72,99.9,14.81,114.72
,601.8,114.72,99.91,14.81,114.72
,602,114.72,99.91,14.81,114.72
,602.2,114.72,99.9,14.81,114.72
,602.4,114.72,99.9,14.81,114.72
,602.6,114.72,99.91,14.81,114.72
,602.8,114.72,99.91,14.81,114.72
,603,114.72,99.9,14.81,114.72
,603.2,114.72,99.91,14.81,114.72
,603.4,114.72,99.9,14.81,114.72
,603.6,114.72,99.91,14.81,114.72
,603.8,114.72,99.91,14.81,114.72
,604,114.72,99.9,14.81,114.72
,604.2,114.72,99.91,14.81,114.72
,604.4,114.72,99.91,14.81,114.72
,604.6,114.72,99.91,14.81,114.72
,604.8,114.72,99.91,14.81,114.72
,605,114.72,99.91,14.81,114.72
,605.2,114.72,99.91,14.81,114.72
,605.4,114.71,99.91,14.81,114.71
,605.6,114.72,99.91,14.81,114.72
,605.8,114.71,99.91,14.81,114.71
,606,114.71,99.91,14.81,114.71
,606.2,114.72,99.91,14.81,114.72
,606.4,114.72,99.91,14.81,114.72
,606.6,114.72,99.91,14.81,114.72
,606.8,114.71,99.91,14.81,114.71
,607,114.72,99.91,14.81,114.72
,607.2,114.72,99.91,14.81,114.72
,607.4,114.71,99.91,14.81,114.71
,607.6,114.71,99.91,14.81,114.71
,607.8,114.71,99.91,14.81,114.71
,608,114.71,99.91,14.81,114.71
,608.2,114.72,99.91,14.81,114.72
,608.4,114.72,99.91,14.81,114.72
,608.6,114.71,99.91,14.81,114.71
,608.8,114.71,99.91,14.81,114.71
,609,114.71,99.91,14.81,114.71
,609.2,114.71,99.91,14.81,114.71
,609.4,114.71,99.91,14.81,114.71
,609.6,114.71,99.91,14.81,114.71
,609.8,114.72,99.91,14.81,114.72
,610,114.71,99.91,14.81,114.71
,610.2,114.72,99.91,14.81,114.72
,610.4,114.71,99.91,14.81,114.71
,610.6,114.71,99.91,14.81,114.71
,610.8,114.71,99.91,14.81,114.71
,611,114.71,99.91,14.8,114.71
,611.2,114.71,99.91,14.81,114.71
,611.4,114.71,99.91,14.8,114.71
,611.6,114.71,99.91,14.81,114.71
,611.8,114.72,99.91,14.81,114.72
,612,114.72,99.91,14.81,114.72
,612.2,114.72,99.91,14.81,114.72
,612.4,114.72,99.91,14.81,114.72
,612.6,114.72,99.91,14.81,114.72
,612.8,114.71,99.91,14.81,114.71
,613,114.71,99.91,14.81,114.71
,613.2,114.72,99.91,14.81,114.72
,613.4,114.72,99.91,14.81,114.72
,613.6,114.72,99.91,14.81,114.72
,613.8,114.72,99.91,14.81,114.72
,614,114.72,99.91,14.81,114.72
,614.2,114.72,99.91,14.81,114.72
,614.4,114.72,99.91,14.81,114.72
,614.6,114.72,99.91,14.81,114.72
,614.8,114.72,99.91,14.81,114.72
,615,114.72,99.91,14.81,114.72
,615.2,114.72,99.91,14.81,114.72
,615.4,114.72,99.91,14.81,114.72
,615.6,114.72,99.91,14.81,114.72
,615.8,114.72,99.91,14.81,114.72
,616,114.72,99.91,14.81,114.72
,616.2,114.72,99.91,14.81,114.72
,616.4,114.71,99.91,14.81,114.71
,616.6,114.71,99.91,14.81,114.71
,616.8,114.72,99.91,14.81,114.72
,617,114.71,99.91,14.81,114.71
,617.2,114.72,99.91,14.81,114.72
,617.4,114.72,99.91,14.81,114.72
,617.6,114.72,99.91,14.81,114.72
,617.8,114.72,99.91,14.81,114.72
,618,114.72,99.91,14.81,114.72
,618.2,114.72,99.91,14.81,114.72
,618.4,114.72,99.91,14.81,114.72
,618.6,114.72,99.91,14.81,114.72
,618.8,114.72,99.91,14.81,114.72
,619,114.72,99.91,14.8,114.72
,619.2,114.72,99.91,14.8,114.72
,619.4,114.72,99.91,14.8,114.72
,619.6,114.71,99.91,14.8,114.71
,619.8,114.71,99.91,14.8,114.71
,620,114.72,99.91,14.8,114.72
,620.2,114.72,99.91,14.8,114.72
,620.4,114.71,99.91,14.8,114.71
,620.6,114.72,99.91,14.81,114.72
,620.8,114.72,99.91,14.8,114.72
,621,114.72,99.91,14.81,114.72
,621.2,114.72,99.91,14.8,114.72
,621.4,114.71,99.91,14.8,114.71
,621.6,114.72,99.91,14.81,114.72
,621.8,114.72,99.91,14.81,114.72
,622,114.72,99.91,14.8,114.72
,622.2,114.72,99.91,14.8,114.72
,622.4,114.72,99.91,14.8,114.72
,622.6,114.72,99.91,14.8,114.72
,622.8,114.72,99.91,14.8,114.72
,623,114.72,99.91,14.81,114.72
,623.2,114.72,99.91,14.81,114.72
,623.4,114.72,99.91,14.8,114.72
,623.6,114.72,99.91,14.81,114.72
,623.8,114.72,99.91,14.8,114.72
,624,114.72,99.91,14.8,114.72
,624.2,114.72,99.91,14.8,114.72
,624.4,114.72,99.92,14.8,114.72
,624.6,114.72,99.91,14.8,114.72
,624.8,114.72,99.91,14.8,114.72
,625,114.72,99.91,14.8,114.72
,625.2,114.72,99.91,14.8,114.72
,625.4,114.72,99.91,14.8,114.72
,625.6,114.72,99.91,14.81,114.72
,625.8,114.72,99.91,14.8,114.72
,626,114.72,99.91,14.8,114.72
,626.2,114.72,99.91,14.8,114.72
,626.4,114.72,99.91,14.81,114.72
,626.6,114.72,99.91,14.8,114.72
,626.8,114.71,99.91,14.8,114.71
,627,114.72,99.91,14.81,114.72
,627.2,114.72,99.91,14.8,114.72
,627.4,114.72,99.91,14.8,114.72
,627.6,114.71,99.91,14.8,114.71
,627.8,114.72,99.91,14.8,114.72
,628,114.71,99.91,14.8,114.71
,628.2,114.72,99.91,14.8,114.72
,628.4,114.72,99.91,14.8,114.72
,628.6,114.71,99.91,14.8,114.71
,628.8,114.72,99.91,14.8,114.72
,629,114.71,99.91,14.8,114.71
,629.2,114.71,99.91,14.81,114.71
,629.4,114.71,99.91,14.8,114.71
,629.6,114.72,99.91,14.81,114.72
,629.8,114.72,99.91,14.8,114.72
,630,114.72,99.91,14.81,114.72
,630.2,114.72,99.91,14.81,114.72
,630.4,114.71,99.91,14.8,114.71
,630.6,114.72,99.91,14.81,114.72
,630.8,114.72,99.91,14.81,114.72
,631,114.72,99.91,14.81,114.72
,631.2,114.72,99.91,14.81,114.72
,631.4,114.72,99.91,14.81,114.72
,631.6,114.72,99.91,14.81,114.72
,631.8,114.72,99.91,14.81,114.72
,632,114.72,99.91,14.81,114.72
,632.2,114.72,99.91,14.81,114.72
,632.4,114.72,99.91,14.81,114.72
,632.6,114.72,99.91,14.81,114.72
,632.8,114.72,99.91,14.81,114.72
,633,114.72,99.91,14.81,114.72
,633.2,114.72,99.91,14.81,114.72
,633.4,114.72,99.91,14.81,114.72
,633.6,114.72,99.91,14.81,114.72
,633.8,114.72,99.91,14.81,114.72
,634,114.72,99.91,14.81,114.72
,634.2,114.72,99.91,14.8,114.72
,634.4,114.72,99.91,14.81,114.72
,634.6,114.71,99.91,14.8,114.71
,634.8,114.72,99.91,14.81,114.72
,635,114.72,99.91,14.81,114.72
,635.2,114.72,99.91,14.81,114.72
,635.4,114.72,99.91,14.81,114.72
,635.6,114.71,99.91,14.81,114.71
,635.8,114.72,99.91,14.81,114.72
,636,114.72,99.91,14.81,114.72
,636.2,114.72,99.91,14.81,114.72
,636.4,114.72,99.91,14.81,114.72
,636.6,114.72,99.91,14.81,114.72
,636.8,114.72,99.91,14.81,114.72
,637,114.72,99.91,14.81,114.72
,637.2,114.72,99.91,14.81,114.72
,637.4,114.72,99.91,14.81,114.72
,637.6,114.72,99.91,14.81,114.72
,637.8,114.72,99.91,14.81,114.72
,638,114.72,99.91,14.81,114.72
,638.2,114.72,99.91,14.81,114.72
,638.4,114.72,99.91,14.81,114.72
,638.6,114.72,99.91,14.81,114.72
,638.8,114.72,99.91,14.81,114.72
,639,114.72,99.91,14.81,114.72
,639.2,114.72,99.91,14.81,114.72
,639.4,114.72,99.91,14.81,114.72
,639.6,114.72,99.91,14.81,114.72
,639.8,114.72,99.91,14.81,114.72
,640,114.72,99.91,14.81,114.72
,640.2,114.72,99.91,14.81,114.72
,640.4,114.72,99.91,14.81,114.72
,640.6,114.72,99.91,14.81,114.72
,640.8,114.71,99.91,14.81,114.71
,641,114.72,99.91,14.81,114.72
,641.2,114.71,99.91,14.81,114.71
,641.4,114.72,99.91,14.81,114.72
,641.6,114.72,99.91,14.81,114.72
,641.8,114.72,99.91,14.81,114.72
,642,114.72,99.91,14.81,114.72
,642.2,114.72,99.91,14.81,114.72
,642.4,114.72,99.91,14.81,114.72
,642.6,114.72,99.91,14.81,114.72
,642.8,114.72,99.91,14.81,114.72
,643,114.72,99.91,14.81,114.72
,643.2,114.72,99.91,14.81,114.72
,643.4,114.72,99.91,14.81,114.72
,643.6,114.72,99.91,14.81,114.72
,643.8,114.72,99.91,14.81,114.72
,644,114.72,99.91,14.81,114.72
,644.2,114.72,99.91,14.81,114.72
,644.4,114.72,99.91,14.81,114.72
,644.6,114.72,99.91,14.81,114.72
,644.8,114.72,99.91,14.81,114.72
,645,114.72,99.91,14.81,114.72
,645.2,114.72,99.91,14.81,114.72
,645.4,114.72,99.91,14.81,114.72
,645.6,114.72,99.91,14.81,114.72
,645.8,114.72,99.91,14.81,114.72
,646,114.72,99.91,14.81,114.72
,646.2,114.72,99.91,14.81,114.72
,646.4,114.72,99.91,14.81,114.72
,646.6,114.72,99.91,14.81,114.72
,646.8,114.72,99.91,14.81,114.72
,647,114.72,99.91,14.81,114.72
,647.2,114.72,99.91,14.81,114.72
,647.4,114.72,99.91,14.81,114.72
,647.6,114.72,99.91,14.81,114.72
,647.8,114.72,99.91,14.81,114.72
,648,114.72,99.91,14.81,114.72
,648.2,114.72,99.91,14.81,114.72
,648.4,114.72,99.91,14.81,114.72
,648.6,114.72,99.91,14.81,114.72
,648.8,114.72,99.91,14.81,114.72
,649,114.72,99.91,14.81,114.72
,649.2,114.72,99.91,14.81,114.72
,649.4,114.71,99.91,14.81,114.71
,649.6,114.72,99.91,14.81,114.72
,649.8,114.72,99.91,14.81,114.72
,650,114.72,99.91,14.81,114.72
,650.2,114.72,99.91,14.81,114.72
,650.4,114.72,99.91,14.81,114.72
,650.6,114.72,99.91,14.81,114.72
,650.8,114.72,99.91,14.81,114.72
,651,114.72,99.91,14.81,114.72
,651.2,114.72,99.91,14.81,114.72
,651.4,114.72,99.91,14.81,114.72
,651.6,114.72,99.91,14.81,114.72
,651.8,114.72,99.91,14.81,114.72
,652,114.72,99.91,14.81,114.72
,652.2,114.72,99.91,14.81,114.72
,652.4,114.72,99.91,14.81,114.72
,652.6,114.72,99.91,14.81,114.72
,652.8,114.72,99.91,14.81,114.72
,653,114.72,99.91,14.81,114.72
,653.2,114.72,99.91,14.81,114.72
,653.4,114.72,99.91,14.81,114.72
,653.6,114.72,99.91,14.81,114.72
,653.8,114.72,99.91,14.81,114.72
,654,114.71,99.91,14.81,114.71
,654.2,114.71,99.91,14.81,114.71
,654.4,114.71,99.91,14.81,114.71
,654.6,114.72,99.91,14.81,114.72
,654.8,114.72,99.91,14.81,114.72
,655,114.72,99.91,14.81,114.72
,655.2,114.72,99.91,14.81,114.72
,655.4,114.72,99.91,14.81,114.72
,655.6,114.72,99.91,14.81,114.72
,655.8,114.71,99.91,14.81,114.71
,656,114.72,99.91,14.81,114.72
,656.2,114.71,99.91,14.8,114.71
,656.4,114.71,99.91,14.81,114.71
,656.6,114.71,99.91,14.81,114.71
,656.8,114.71,99.91,14.81,114.71
,657,114.71,99.91,14.81,114.71
,657.2,114.71,99.91,14.81,114.71
,657.4,114.72,99.91,14.81,114.72
,657.6,114.72,99.91,14.81,114.72
,657.8,114.71,99.91,14.81,114.71
,658,114.71,99.91,14.8,114.71
,658.2,114.71,99.91,14.81,114.71
,658.4,114.72,99.91,14.81,114.72
,658.6,114.72,99.91,14.8,114.72
,658.8,114.71,99.91,14.81,114.71
,659,114.71,99.91,14.81,114.71
,659.2,114.72,99.91,14.81,114.72
,659.4,114.71,99.91,14.81,114.71
,659.6,114.72,99.91,14.81,114.72
,659.8,114.72,99.91,14.81,114.72
,660,114.71,99.91,14.81,114.71
,660.2,114.72,99.91,14.81,114.72
,660.4,114.71,99.91,14.81,114.71
,660.6,114.71,99.91,14.81,114.71
,660.8,114.71,99.91,14.8,114.71
,661,114.71,99.91,14.8,114.71
,661.2,114.71,99.91,14.81,114.71
,661.4,114.72,99.91,14.81,114.72
,661.6,114.72,99.91,14.81,114.72
,661.8,114.71,99.91,14.8,114.71
,662,114.72,99.91,14.8,114.72
,662.2,114.72,99.91,14.8,114.72
,662.4,114.71,99.91,14.8,114.71
,662.6,114.71,99.91,14.8,114.71
,662.8,114.71,99.91,14.8,114.71
,663,114.72,99.91,14.8,114.72
,663.2,114.72,99.91,14.81,114.72
,663.4,114.71,99.91,14.81,114.71
,663.6,114.71,99.91,14.81,114.71
,663.8,114.72,99.91,14.81,114.72
,664,114.72,99.91,14.81,114.72
,664.2,114.71,99.91,14.81,114.71
,664.4,114.71,99.91,14.8,114.71
,664.6,114.72,99.91,14.8,114.72
,664.8,114.72,99.91,14.81,114.72
,665,114.72,99.91,14.81,114.72
,665.2,114.72,99.91,14.81,114.72
,665.4,114.72,99.91,14.81,114.72
,665.6,114.72,99.91,14.81,114.72
,665.8,114.71,99.91,14.81,114.71
,666,114.72,99.91,14.81,114.72
,666.2,114.72,99.91,14.81,114.72
,666.4,114.72,99.91,14.8,114.72
,666.6,114.72,99.91,14.81,114.72
,666.8,114.72,99.91,14.81,114.72
,667,114.72,99.91,14.81,114.72
,667.2,114.72,99.91,14.81,114.72
,667.4,114.71,99.91,14.8,114.71
,667.6,114.71,99.91,14.8,114.71
,667.8,114.71,99.91,14.8,114.71
,668,114.71,99.91,14.8,114.71
,668.2,114.71,99.91,14.8,114.71
,668.4,114.72,99.91,14.8,114.72
,668.6,114.72,99.91,14.81,114.72
,668.8,114.72,99.91,14.81,114.72
,669,114.72,99.91,14.81,114.72
,669.2,114.72,99.91,14.8,114.72
,669.4,114.72,99.91,14.81,114.72
,669.6,114.72,99.91,14.81,114.72
,669.8,114.71,99.91,14.81,114.71
,670,114.72,99.91,14.81,114.72
,670.2,114.72,99.91,14.81,114.72
,670.4,114.71,99.91,14.8,114.71
,670.6,114.72,99.91,14.8,114.72
,670.8,114.72,99.91,14.81,114.72
,671,114.71,99.91,14.8,114.71
,671.2,114.72,99.91,14.81,114.72
,671.4,114.72,99.91,14.81,114.72
,671.6,114.72,99.91,14.81,114.72
,671.8,114.72,99.91,14.81,114.72
,672,114.72,99.91,14.81,114.72
,672.2,114.72,99.91,14.81,114.72
,672.4,114.72,99.91,14.8,114.72
,672.6,114.72,99.91,14.81,114.72
,672.8,114.72,99.91,14.81,114.72
,673,114.72,99.91,14.8,114.72
,673.2,114.72,99.91,14.81,114.72
,673.4,114.72,99.91,14.8,114.72
,673.6,114.72,99.91,14.81,114.72
,673.8,114.72,99.91,14.8,114.72
,674,114.72,99.91,14.8,114.72
,674.2,114.71,99.91,14.8,114.71
,674.4,114.71,99.91,14.8,114.71
,674.6,114.72,99.91,14.8,114.72
,674.8,114.72,99.91,14.8,114.72
,675,114.72,99.91,14.8,114.72
,675.2,114.72,99.91,14.8,114.72
,675.4,114.72,99.91,14.8,114.72
,675.6,114.71,99.91,14.8,114.71
,675.8,114.71,99.91,14.8,114.71
,676,114.71,99.91,14.8,114.71
,676.2,114.72,99.91,14.8,114.72
,676.4,114.71,99.92,14.8,114.71
,676.6,114.72,99.91,14.8,114.72
,676.8,114.72,99.91,14.8,114.72
,677,114.71,99.91,14.8,114.71
,677.2,114.72,99.91,14.8,114.72
,677.4,114.72,99.91,14.8,114.72
,677.6,114.72,99.91,14.8,114.72
,677.8,114.72,99.91,14.8,114.72
,678,114.71,99.91,14.8,114.71
,678.2,114.72,99.91,14.8,114.72
,678.4,114.72,99.91,14.81,114.72
,678.6,114.72,99.91,14.8,114.72
,678.8,114.72,99.91,14.8,114.72
,679,114.71,99.91,14.8,114.71
,679.2,114.72,99.91,14.81,114.72
,679.4,114.72,99.91,14.8,114.72
,679.6,114.72,99.91,14.8,114.72
,679.8,114.72,99.91,14.8,114.72
,680,114.72,99.91,14.8,114.72
,680.2,114.71,99.91,14.8,114.71
,680.4,114.71,99.91,14.8,114.71
,680.6,114.71,99.91,14.8,114.71
,680.8,114.72,99.91,14.8,114.72
,681,114.72,99.91,14.81,114.72
,681.2,114.71,99.91,14.8,114.71
,681.4,114.71,99.91,14.8,114.71
,681.6,114.71,99.91,14.8,114.71
,681.8,114.71,99.91,14.8,114.71
,682,114.71,99.91,14.8,114.71
,682.2,114.71,99.91,14.8,114.71
,682.4,114.71,99.91,14.8,114.71
,682.6,114.72,99.91,14.8,114.72
,682.8,114.72,99.91,14.81,114.72
,683,114.72,99.91,14.81,114.72
,683.2,114.72,99.91,14.81,114.72
,683.4,114.72,99.91,14.81,114.72
,683.6,114.72,99.91,14.81,114.72
,683.8,114.72,99.91,14.81,114.72
,684,114.72,99.91,14.8,114.72
,684.2,114.71,99.91,14.8,114.71
,684.4,114.71,99.91,14.81,114.71
,684.6,114.72,99.91,14.81,114.72
,684.8,114.72,99.91,14.81,114.72
,685,114.71,99.91,14.8,114.71
,685.2,114.71,99.91,14.81,114.71
,685.4,114.71,99.91,14.8,114.71
,685.6,114.71,99.91,14.81,114.71
,685.8,114.72,99.91,14.81,114.72
,686,114.71,99.91,14.8,114.71
,686.2,114.72,99.91,14.81,114.72
,686.4,114.71,99.91,14.8,114.71
,686.6,114.72,99.91,14.8,114.72
,686.8,114.72,99.91,14.81,114.72
,687,114.72,99.91,14.81,114.72
,687.2,114.71,99.91,14.8,114.71
,687.4,114.71,99.91,14.8,114.71
,687.6,114.71,99.91,14.8,114.71
,687.8,114.71,99.91,14.81,114.71
,688,114.71,99.91,14.8,114.71
,688.2,114.71,99.91,14.81,114.71
,688.4,114.71,99.91,14.8,114.71
,688.6,114.72,99.91,14.81,114.72
,688.8,114.71,99.91,14.8,114.71
,689,114.72,99.91,14.81,114.72
,689.2,114.72,99.91,14.81,114.72
,689.4,114.72,99.91,14.81,114.72
,689.6,114.71,99.91,14.81,114.71
,689.8,114.71,99.91,14.81,114.71
,690,114.72,99.91,14.81,114.72
,690.2,114.72,99.91,14.81,114.72
,690.4,114.72,99.91,14.81,114.72
,690.6,114.72,99.91,14.81,114.72
,690.8,114.72,99.91,14.81,114.72
,691,114.72,99.91,14.81,114.72
,691.2,114.71,99.91,14.8,114.71
,691.4,114.72,99.91,14.8,114.72
,691.6,114.72,99.91,14.81,114.72
,691.8,114.72,99.91,14.8,114.72
,692,114.72,99.91,14.81,114.72
,692.2,114.72,99.91,14.81,114.72
,692.4,114.71,99.91,14.81,114.71
,692.6,114.72,99.91,14.81,114.72
,692.8,114.72,99.91,14.81,114.72
,693,114.72,99.91,14.81,114.72
,693.2,114.72,99.91,14.81,114.72
,693.4,114.72,99.91,14.81,114.72
,693.6,114.72,99.91,14.8,114.72
,693.8,114.71,99.91,14.81,114.71
,694,114.72,99.91,14.81,114.72
,694.2,114.71,99.91,14.81,114.71
,694.4,114.72,99.91,14.81,114.72
,694.6,114.72,99.91,14.81,114.72
,694.8,114.72,99.91,14.81,114.72
,695,114.71,99.91,14.81,114.71
,695.2,114.72,99.91,14.81,114.72
,695.4,114.72,99.91,14.81,114.72
,695.6,114.72,99.91,14.81,114.72
,695.8,114.72,99.91,14.81,114.72
,696,114.71,99.91,14.81,114.71
,696.2,114.72,99.91,14.81,114.72
,696.4,114.72,99.91,14.81,114.72
,696.6,114.72,99.91,14.81,114.72
,696.8,114.72,99.91,14.81,114.72
,697,114.71,99.91,14.81,114.71
,697.2,114.72,99.91,14.81,114.72
,697.4,114.71,99.91,14.81,114.71
,697.6,114.71,99.91,14.81,114.71
,697.8,114.72,99.91,14.81,114.72
,698,114.72,99.91,14.81,114.72
,698.2,114.72,99.91,14.81,114.72
,698.4,114.72,99.91,14.81,114.72
,698.6,114.72,99.91,14.81,114.72
,698.8,114.72,99.91,14.81,114.72
,699,114.72,99.91,14.81,114.72
,699.2,114.72,99.91,14.8,114.72
,699.4,114.72,99.91,14.81,114.72
,699.6,114.72,99.91,14.81,114.72
,699.8,114.72,99.91,14.81,114.72
,700,114.72,99.91,14.81,114.72
,700.2,114.72,99.91,14.81,114.72
,700.4,114.72,99.91,14.81,114.72
,700.6,114.72,99.91,14.81,114.72
,700.8,114.72,99.91,14.81,114.72
,701,114.72,99.91,14.81,114.72
,701.2,114.72,99.91,14.81,114.72
,701.4,114.71,99.91,14.81,114.71
,701.6,114.71,99.91,14.8,114.71
,701.8,114.72,99.91,14.81,114.72
,702,114.72,99.91,14.81,114.72
,702.2,114.72,99.91,14.81,114.72
,702.4,114.72,99.91,14.81,114.72
,702.6,114.72,99.91,14.81,114.72
,702.8,114.72,99.91,14.8,114.72
,703,114.71,99.91,14.8,114.71
,703.2,114.72,99.91,14.8,114.72
,703.4,114.71,99.91,14.8,114.71
,703.6,114.72,99.91,14.81,114.72
,703.8,114.72,99.91,14.8,114.72
,704,114.71,99.91,14.8,114.71
,704.2,114.71,99.91,14.8,114.71
,704.4,114.72,99.91,14.81,114.72
,704.6,114.71,99.91,14.8,114.71
,704.8,114.72,99.91,14.8,114.72
,705,114.71,99.91,14.8,114.71
,705.2,114.72,99.91,14.81,114.72
,705.4,114.72,99.91,14.81,114.72
,705.6,114.71,99.91,14.8,114.71
,705.8,114.72,99.91,14.8,114.72
,706,114.72,99.91,14.8,114.72
,706.2,114.72,99.91,14.81,114.72
,706.4,114.72,99.91,14.8,114.72
,706.6,114.72,99.91,14.81,114.72
,706.8,114.72,99.91,14.81,114.72
,707,114.72,99.91,14.81,114.72
,707.2,114.72,99.91,14.81,114.72
,707.4,114.72,99.91,14.8,114.72
,707.6,114.72,99.91,14.8,114.72
,707.8,114.71,99.91,14.8,114.71
,708,114.72,99.91,14.8,114.72
,708.2,114.72,99.91,14.8,114.72
,708.4,114.71,99.91,14.8,114.71
,708.6,114.71,99.91,14.8,114.71
,708.8,114.71,99.91,14.8,114.71
,709,114.71,99.91,14.8,114.71
,709.2,114.71,99.91,14.8,114.71
,709.4,114.71,99.91,14.8,114.71
,709.6,114.71,99.91,14.8,114.71
,709.8,114.71,99.91,14.8,114.71
,710,114.71,99.91,14.8,114.71
,710.2,114.71,99.92,14.8,114.71
,710.4,114.71,99.92,14.8,114.71
,710.6,114.72,99.91,14.8,114.72
,710.8,114.72,99.91,14.8,114.72
,711,114.72,99.92,14.8,114.72
,711.2,114.71,99.91,14.8,114.71
,711.4,114.71,99.92,14.8,114.71
,711.6,114.72,99.91,14.8,114.72
,711.8,114.72,99.91,14.8,114.72
,712,114.72,99.92,14.8,114.72
,712.2,114.72,99.91,14.8,114.72
,712.4,114.72,99.91,14.8,114.72
,712.6,114.71,99.92,14.8,114.71
,712.8,114.71,99.91,14.8,114.71
,713,114.71,99.91,14.8,114.71
,713.2,114.71,99.92,14.8,114.71
,713.4,114.72,99.91,14.8,114.72
,713.6,114.71,99.92,14.8,114.71
,713.8,114.71,99.92,14.8,114.71
,714,114.71,99.92,14.8,114.71
,714.2,114.71,99.92,14.8,114.71
,714.4,114.71,99.92,14.8,114.71
,714.6,114.71,99.92,14.8,114.71
,714.8,114.71,99.91,14.8,114.71
,715,114.71,99.91,14.8,114.71
,715.2,114.71,99.91,14.8,114.71
,715.4,114.71,99.92,14.8,114.71
,715.6,114.71,99.92,14.8,114.71
,715.8,114.71,99.92,14.8,114.71
,716,114.71,99.91,14.8,114.71
,716.2,114.71,99.91,14.8,114.71
,716.4,114.71,99.91,14.8,114.71
,716.6,114.71,99.91,14.8,114.71
,716.8,114.72,99.91,14.81,114.72
,717,114.72,99.91,14.8,114.72
,717.2,114.72,99.91,14.8,114.72
,717.4,114.72,99.92,14.8,114.72
,717.6,114.72,99.91,14.8,114.72
,717.8,114.72,99.91,14.8,114.72
,718,114.72,99.91,14.8,114.72
,718.2,114.72,99.91,14.81,114.72
,718.4,114.72,99.91,14.8,114.72
,718.6,114.72,99.91,14.8,114.72
,718.8,114.72,99.92,14.8,114.72
,719,114.72,99.91,14.8,114.72
,719.2,114.71,99.91,14.8,114.71
,719.4,114.72,99.91,14.8,114.72
,719.6,114.71,99.91,14.8,114.71
,719.8,114.71,99.91,14.8,114.71
,720,114.72,99.91,14.8,114.72
,720.2,114.72,99.91,14.8,114.72
,720.4,114.71,99.91,14.8,114.71
,720.6,114.71,99.91,14.8,114.71
,720.8,114.71,99.91,14.8,114.71
,721,114.72,99.91,14.8,114.72
,721.2,114.71,99.91,14.8,114.71
,721.4,114.71,99.91,14.8,114.71
,721.6,114.71,99.91,14.8,114.71
,721.8,114.72,99.91,14.8,114.72
